PLAYER_NAME,GP,G,AVG_SEAS_ADJ_GPG,ADJ_G,ADJ_GPG,A,AVG_SEAS_ADJ_APG,ADJ_A,ADJ_APG,PTS,AVG_SEAS_ADJ_PTSPG,ADJ_PTS,ADJ_PTSPG
Jeff Cowan,413,47,0.145238402,51.93185106,0.125742981,34,0.080638337,36.97790026,0.089534867,81,0.223415262,88.09065797,0.213294571
Jeff Daniels,425,17,0.031303185,17.17668841,0.040415737,26,0.085386105,25.79195756,0.060686959,43,0.116955935,42.94668258,0.101051018
Jeff Daw,1,0,0,0,0,1,1.12303249,1.12303249,1.12303249,1,1.135759642,1.135759642,1.135759642
Jeff Eatough,1,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Farkas,11,0,0,0,0,2,0.124780455,2.246048186,0.204186199,2,0.126190212,2.271423816,0.206493074
Jeff Finger,199,17,0.081197714,18.55454502,0.09323892,40,0.203058096,40.96062171,0.20583227,57,0.285872406,59.75653887,0.300284115
Jeff Finley,708,13,0.015286941,13.73845537,0.019404598,70,0.101955955,69.79132334,0.098575315,83,0.11784625,83.96393923,0.118593134
Jeff Friesen,893,218,0.263931335,240.9571647,0.269828852,298,0.343049512,318.728451,0.356918758,516,0.606115978,558.9274945,0.62589865
Jeff Giuliano,101,3,0.03130874,3.00563903,0.029758802,10,0.099319173,10.13291269,0.100325868,13,0.131573571,13.2411842,0.131100834
Jeff Greenlaw,57,3,0.045528484,2.589752355,0.045434252,6,0.112363705,5.036653217,0.088362337,9,0.15801318,7.617497701,0.133640311
Jeff Halpern,976,152,0.163646747,168.9396048,0.173093857,221,0.232714481,232.8175583,0.23854258,373,0.395816782,401.0981447,0.410961214
Jeff Hamilton,157,32,0.162256835,34.2238937,0.217986584,45,0.241576562,45.27375424,0.288367861,77,0.403209204,79.23042553,0.504652392
Jeff Harding,15,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Heerema,32,4,0.198125812,4.606805127,0.14396266,2,0.051557015,2.268508668,0.070890896,6,0.245078863,6.786044072,0.212063877
Jeff Hoggan,107,2,0.007713437,2.005493521,0.01874293,9,0.080665932,8.664845029,0.08097986,11,0.089860905,10.78697049,0.100812808
Jeff Jackson,263,38,0.111463912,31.33811874,0.119156345,48,0.130351719,38.6566888,0.146983608,86,0.2413961,69.92763793,0.265884555
Jeff Jillson,140,9,0.048612801,10.51423476,0.075101677,32,0.196808167,35.9298976,0.256642126,41,0.247173299,46.71480993,0.333677214
Jeff Lank,2,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Larmer,158,37,0.100107313,28.82631924,0.182445058,51,0.128980154,39.49014756,0.249937643,88,0.228984058,68.29798702,0.432265741
Jeff Lazaro,102,14,0.126428309,12.01696034,0.117813337,23,0.18054352,19.50355565,0.19121133,37,0.306666514,31.513499,0.308955873
Jeff Libby,1,0,0,0,0,0,0,0,0,0,0,0,0
Jeff MacMillan,4,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Madill,14,4,0.250675376,3.509455266,0.250675376,0,0,0,0,4,0.24690834,3.456716755,0.24690834
Jeff McDill,1,0,0,0,0,0,0,0,0,0,0,0,0
Jeff McLean,6,1,0.155793737,0.934762422,0.155793737,0,0,0,0,1,0.154000581,0.924003485,0.154000581
Jeff Mitchell,7,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Nelson,52,3,0.119086598,3.316814949,0.063784903,8,0.108366972,7.746994344,0.14898066,11,0.226477971,11.06892235,0.212863891
Jeff Nielsen,252,20,0.076682396,22.49202022,0.089254049,27,0.102254295,29.27633088,0.116175916,47,0.178757579,51.69686173,0.205146277
Jeff Norton,799,52,0.058205365,49.26490079,0.061658199,332,0.384275381,305.4899034,0.382340305,384,0.44470109,356.4548618,0.446126235
Jeff O'Neill,821,237,0.313312386,262.8830997,0.32019866,259,0.33271216,275.7552245,0.335877253,496,0.64324693,536.2529242,0.653170431
Jeff Odgers,821,75,0.089309294,73.91532612,0.090030848,70,0.083727876,68.78378006,0.083780487,145,0.172501977,142.2580778,0.173274151
Jeff Parker,141,16,0.069444409,13.06915323,0.09268903,19,0.151604451,15.26755505,0.108280532,35,0.221236775,28.29241806,0.200655447
Jeff Paul,2,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Penner,2,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Petry,680,69,0.102919746,74.17693991,0.109083735,184,0.268799046,191.2511831,0.28125174,253,0.373202836,266.4405394,0.391824323
Jeff Rohlicek,9,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Schultz,409,11,0.019499403,12.16856614,0.029751995,65,0.13369432,67.78546434,0.165734632,76,0.155283373,80.93228804,0.197878455
Jeff Serowik,28,0,0,0,0,6,0.086064187,6.713006551,0.239750234,6,0.086986105,6.784916177,0.242318435
Jeff Shantz,642,72,0.120676743,78.47437939,0.122234236,139,0.225190768,145.5613199,0.226731028,211,0.346037627,224.1475848,0.34913954
Jeff Sharples,105,14,0.072165896,11.41897364,0.10875213,35,0.262893386,28.15534052,0.2681461,49,0.335641516,39.62025782,0.377335789
Jeff Shevalier,32,5,0.39156319,5.172729396,0.161647794,9,0.1185947,9.250386616,0.289074582,14,0.506781426,14.42360176,0.450737555
Jeff Skinner,720,258,0.388612153,283.7578142,0.394108075,207,0.300730561,218.9329953,0.304073605,465,0.684141319,498.9504095,0.69298668
Jeff Taffe,180,21,0.083914935,23.75698851,0.131983269,25,0.140142607,27.02699883,0.150149994,46,0.224048658,50.55775902,0.280876439
Jeff Tambellini,242,27,0.109456655,29.34928716,0.121278046,36,0.162892795,36.66011893,0.151488095,63,0.272157098,65.80311849,0.271913713
Jeff Teal,6,0,0,0,0,1,0.127673209,0.766039251,0.127673209,1,0.128524393,0.771146359,0.128524393
Jeff Toms,236,22,0.102275912,24.94644651,0.105705282,33,0.155179218,35.82202514,0.151788242,55,0.257032409,60.65754895,0.257023512
Jeff Ulmer,21,3,0.157130608,3.299742761,0.157130608,0,0,0,0,3,0.153129505,3.215719606,0.153129505
Jeff Ware,21,0,0,0,0,1,0.062129799,1.118336379,0.053254113,1,0.062807347,1.130532251,0.053834869
Jeff Woywitka,278,9,0.034283594,9.830482343,0.035361447,46,0.164555456,47.28024748,0.170072833,55,0.201088364,57.75347319,0.207746306
Jeff Zehr,4,0,0,0,0,0,0,0,0,0,0,0,0
Jere Gillis,386,78,0.127209313,66.26329338,0.171666563,95,0.166623035,78.76604934,0.204057123,173,0.293905048,145.0594931,0.375801796
Jere Karalahti,149,8,0.059096495,8.823890247,0.05922074,19,0.134893865,20.33084536,0.136448627,27,0.194518486,29.23745208,0.196224511
Jere Lehtinen,875,243,0.288563504,267.7181705,0.305963623,271,0.330543694,285.8731844,0.326712211,514,0.616510397,550.8105418,0.629497762
Jeremy Colliton,57,3,0.040109277,3.218934612,0.056472537,3,0.057553461,3.009239108,0.052793669,6,0.097637343,6.190897713,0.108612241
Jeremy Lauzon,35,2,0.05851695,2.033040147,0.058086861,1,0.026059014,0.990242515,0.028292643,3,0.083845364,2.99916186,0.085690339
Jeremy Morin,82,10,0.183292738,11.31007518,0.137927746,12,0.169756674,12.94383108,0.157851598,22,0.350610197,24.15323619,0.294551661
Jeremy Reich,99,2,0.01281347,2.22954385,0.022520645,4,0.064393966,4.231256385,0.042739963,6,0.077917294,6.472094384,0.065374691
Jeremy Roenick,1363,513,0.362290029,512.8566259,0.376270452,703,0.495580394,692.4419642,0.508027853,1216,0.856824713,1203.704339,0.883128642
Jeremy Stevenson,207,19,0.06623577,21.17114626,0.102276069,19,0.08697846,20.53805855,0.099217674,38,0.152540397,41.46251095,0.200301985
Jeremy Welsh,27,1,0.01491504,1.133543011,0.041983074,1,0.054104597,1.082091943,0.040077479,2,0.069672022,2.203741772,0.081620066
Jeremy Williams,32,9,0.532354922,9.604616269,0.300144258,2,0.036518664,2.0085265,0.062766453,11,0.549950409,11.31752615,0.353672692
Jeremy Yablonski,1,0,0,0,0,0,0,0,0,0,0,0,0
Jergus Baca,10,0,0,0,0,2,0.095156897,1.71282415,0.171282415,2,0.096002706,1.728048707,0.172804871
Jerome Dupont,214,7,0.01760315,5.404983928,0.025256934,29,0.066842301,22.02918389,0.102940112,36,0.084629766,27.49534797,0.128482934
Jerome Samson,46,2,0.04746881,2.278502879,0.049532671,7,0.197077765,7.43931529,0.161724245,9,0.247004234,9.791307487,0.212854511
Jerred Smithson,606,39,0.055451841,42.3309859,0.069853112,57,0.092737087,58.59906506,0.096698127,96,0.148064128,100.6532787,0.166094519
Jerry Butler,641,99,0.134025512,86.6639146,0.135201115,120,0.155282548,105.6637282,0.16484201,219,0.289270206,192.3472521,0.300073716
Jerry Byers,43,3,0.084095685,2.72317921,0.063329749,4,0.084375154,3.654361554,0.084985152,7,0.168653527,6.385086976,0.148490395
Jerry D'Amigo,31,1,0.025803586,1.135357769,0.036624444,2,0.049119407,2.161253918,0.069717868,3,0.075052633,3.30231585,0.106526318
Jerry Engele,100,2,0.01570581,1.831278619,0.018312786,13,0.116026272,11.92337556,0.119233756,15,0.131596139,13.7402292,0.137402292
Jerry Holland,37,8,0.528813286,7.108168457,0.192112661,4,0.04934162,3.552596672,0.096016126,12,0.579683236,10.66412581,0.288219617
Jerry Korab,975,114,0.097063416,101.7312253,0.104339718,341,0.289982952,297.6874209,0.305320432,455,0.386975261,399.2828972,0.40952092
Jerry Toppazzini,717,148,0.228464771,163.8911087,0.228578952,209,0.324550157,233.4817325,0.325637005,357,0.552756963,397.1931646,0.553965362
Jerry Wilson,3,0,0,0,0,0,0,0,0,0,0,0,0
Jesper Boqvist,35,4,0.116308211,4.07078737,0.116308211,0,0,0,0,4,0.114389349,4.003627204,0.114389349
Jesper Bratt,185,37,0.204502808,37.92129993,0.20498,63,0.348740582,62.5819187,0.338280642,100,0.553451867,100.5180888,0.54334102
Jesper Fast,422,55,0.121428089,58.70478044,0.139110854,92,0.196195445,95.71216848,0.226806086,147,0.317540708,154.3879935,0.365848326
Jesperi Kotkaniemi,115,17,0.155686461,17.30215501,0.150453522,25,0.171256839,24.68946754,0.214691022,42,0.326144511,41.96654227,0.364926455
Jesse Belanger,246,59,0.15051143,57.19829675,0.232513401,76,0.186867226,72.31962593,0.293982219,135,0.336912645,129.3536917,0.525828015
Jesse Blacker,1,0,0,0,0,0,0,0,0,0,0,0,0
Jesse Boulerice,172,8,0.023464286,9.366671759,0.054457394,2,0.006281024,2.228158139,0.012954408,10,0.029243414,11.3918037,0.066231417
Jesse Fibiger,16,0,0,0,0,0,0,0,0,0,0,0,0
Jesse Joensuu,129,13,0.100848239,14.50037579,0.112406014,11,0.13850488,11.66277776,0.09040913,24,0.238897983,25.94022382,0.201087006
Jesse Puljujarvi,139,17,0.106444312,17.60691836,0.126668477,20,0.166795699,20.49296053,0.147431371,37,0.272996616,37.97846727,0.273226383
Jesse Schultz,2,0,0,0,0,0,0,0,0,0,0,0,0
Jesse Spring,104,9,0.085508416,11.13729126,0.107089339,3,0.102230442,10.22304417,0.098298502,12,0.206445516,25.32629136,0.243522032
Jesse Wallin,49,0,0,0,0,2,0.027244276,2.213860742,0.045180831,2,0.0275989,2.244821311,0.04581268
Jesse Winchester,285,20,0.068949611,22.33097091,0.078354284,50,0.156748218,52.24625205,0.183320183,70,0.226628623,74.91108989,0.262845929
Jim Agnew,81,0,0,0,0,1,0.013414223,0.804853382,0.009936462,1,0.013485563,0.809133775,0.009989306
Jim Anderson,7,1,0.155333458,1.087334204,0.155333458,2,0.312007355,2.184051483,0.312007355,3,0.467236199,3.270653392,0.467236199
Jim Archibald,16,1,0.064964543,0.779574512,0.048723407,2,0.127659474,1.531913691,0.095744606,3,0.192770258,2.313243093,0.144577693
Jim Bartlett,191,34,0.119990531,35.38387837,0.185255908,23,0.094844965,23.86965526,0.124972017,57,0.213878049,59.03957469,0.309107721
Jim Benning,605,52,0.064732245,40.80523209,0.067446665,191,0.237874952,148.4619538,0.245391659,243,0.303093871,189.5624912,0.313326432
Jim Boo,6,0,0,0,0,0,0,0,0,0,0,0,0
Jim Brown,3,0,0,0,0,1,0.260124786,0.780374358,0.260124786,1,0.260575568,0.781726703,0.260575568
Jim Campbell,285,61,0.132572858,66.95085672,0.234915287,75,0.168860742,81.21382093,0.284960775,136,0.30117459,148.0303833,0.519404854
Jim Conacher,328,85,0.235893268,92.40632759,0.281726609,117,0.413094952,150.1993245,0.45792477,202,0.647102392,242.8543462,0.740409592
Jim Culhane,6,0,0,0,0,1,0.13439089,0.806345343,0.13439089,1,0.135406702,0.812440215,0.135406702
Jim Cummins,511,24,0.048397252,25.1477261,0.049212771,36,0.065770602,37.64206984,0.073663542,60,0.11406784,62.76897623,0.12283557
Jim Cunningham,1,0,0,0,0,0,0,0,0,0,0,0,0
Jim Dobson,12,0,0,0,0,0,0,0,0,0,0,0,0
Jim Dorey,232,25,0.109888135,25.1881648,0.108569676,74,0.320629238,74.44781317,0.320895746,99,0.430222992,99.57924584,0.429220887
Jim Dowd,728,71,0.090528327,77.91168603,0.107021547,168,0.208736738,177.911746,0.244384266,239,0.299896655,256.4305873,0.352239818
Jim Drummond,2,0,0,0,0,0,0,0,0,0,0,0,0
Jim Ennis,5,1,0.163266784,0.81633392,0.163266784,0,0,0,0,1,0.161826755,0.809133775,0.161826755
Jim Fahey,92,1,0.006649353,1.143688709,0.012431399,24,0.200125732,25.93129784,0.281861933,25,0.210032858,27.47391634,0.298629525
Jim Fox,578,186,0.235324229,146.0288696,0.252645103,293,0.361051775,229.19438,0.396530069,479,0.596335992,375.2309548,0.649188503
Jim Haggarty,5,1,0.194640229,0.973201146,0.194640229,1,0.204418865,1.022094325,0.204418865,2,0.401170224,2.00585112,0.401170224
Jim Hamilton,95,14,0.113804048,11.22673302,0.118176137,18,0.138765662,14.54394429,0.15309415,32,0.252330748,25.74233332,0.27097193
Jim Hargreaves,66,1,0.007817388,0.9224518,0.013976542,7,0.116149071,6.499519544,0.098477569,8,0.124036977,7.428224063,0.112548849
Jim Harrison,324,67,0.152063061,64.82557586,0.200078938,86,0.211540164,83.07196362,0.256394949,153,0.36376323,147.9853102,0.456744785
Jim Hay,75,1,0.01004463,1.265623397,0.016874979,5,0.063518724,6.747163142,0.089962175,6,0.072372143,7.884244987,0.105123266
Jim Hiller,63,8,0.054822261,6.688315824,0.106163743,12,0.080108877,9.773283048,0.155131477,20,0.134880336,16.45540105,0.261196842
Jim Hofford,18,0,0,0,0,0,0,0,0,0,0,0,0
Jim Hrycuik,21,5,0.210830939,4.427449727,0.210830939,5,0.21196645,4.45129545,0.21196645,10,0.423066048,8.884387014,0.423066048
Jim Jackson,112,17,0.157380713,13.30564056,0.118800362,30,0.18024845,23.18224537,0.206984334,47,0.337222197,36.4899813,0.325803404
Jim Jamieson,1,0,0,0,0,1,0.845835202,0.845835202,0.845835202,1,0.803062843,0.803062843,0.803062843
Jim Johnson,1131,104,0.08916359,101.4892304,0.089734068,277,0.18035504,252.6958989,0.223426966,381,0.269853745,354.7898594,0.31369572
Jim Jones,2,0,0,0,0,0,0,0,0,0,0,0,0
Jim Korn,597,66,0.088086565,52.85555704,0.088535271,122,0.158173944,97.11461121,0.162671041,188,0.246157151,149.9120739,0.251109001
Jim Krulicki,41,0,0,0,0,3,0.071011779,2.911482945,0.071011779,3,0.071022437,2.911919919,0.071022437
Jim Kyte,598,17,0.023375514,14.36492859,0.02402162,49,0.0864082,41.58641708,0.069542503,66,0.110192122,56.09686528,0.093807467
Jim Leavins,41,2,0.020657198,1.528632665,0.037283724,12,0.214834562,9.148273141,0.223128613,14,0.236097581,10.69838104,0.260936123
Jim Lorentz,659,161,0.213402546,150.6022085,0.228531424,238,0.330569463,223.4500085,0.339074368,399,0.543962886,374.0182974,0.567554321
Jim Mair,76,4,0.040291688,3.72653413,0.049033344,15,0.216020431,13.89576601,0.182839026,19,0.256044947,17.6253275,0.231912204
Jim Mathieson,2,0,0,0,0,0,0,0,0,0,0,0,0
Jim Mayer,4,0,0,0,0,0,0,0,0,0,0,0,0
Jim McBurney,1,0,0,0,0,1,1.3705663,1.3705663,1.3705663,1,1.328338659,1.328338659,1.328338659
Jim McCrimmon,2,0,0,0,0,0,0,0,0,0,0,0,0
Jim McElmury,180,14,0.043954158,12.59847631,0.069991535,47,0.170107971,42.5468896,0.236371609,61,0.213978047,55.10762611,0.306153478
Jim McFadden,412,100,0.274376237,115.8652998,0.281226456,126,0.3839364,164.3970597,0.39902199,226,0.660461363,281.1611355,0.68242994
Jim McGeough,57,7,0.075861144,5.456821777,0.095733715,10,0.127278746,7.850222946,0.13772321,17,0.203122869,13.30069382,0.233345506
Jim McKenny,604,82,0.117931594,77.47812734,0.128275045,247,0.252330768,235.9344054,0.390619877,329,0.369883134,313.0320954,0.518265059
Jim McKenzie,880,48,0.052816382,49.31517089,0.056039967,52,0.055295719,53.08982922,0.060329351,100,0.107862229,102.1866606,0.116121205
Jim McTaggart,71,3,0.047334109,2.298219667,0.032369291,10,0.124318768,7.741690305,0.109037892,13,0.171648096,10.0354823,0.141344821
Jim Mikol,34,1,0.017552997,1.053179815,0.030975877,4,0.181254061,4.210263139,0.123831269,5,0.198426853,5.257012138,0.154618004
Jim Montgomery,122,9,0.065653109,8.691903873,0.071245114,25,0.192395482,24.33234391,0.199445442,34,0.259062183,33.13679158,0.271613046
Jim Morrison,704,40,0.062067484,45.55320019,0.06470625,161,0.257046724,182.288851,0.258933027,201,0.318037075,227.1815155,0.322701016
Jim Moxey,127,22,0.158015134,19.72001553,0.155275713,27,0.19250398,24.21126881,0.190639912,49,0.350659283,43.94812439,0.346048224
Jim Murray,30,0,0,0,0,2,0.072841759,2.185252771,0.072841759,2,0.072701472,2.181044169,0.072701472
Jim Nahrgang,57,5,0.028701316,4.563509171,0.080061564,12,0.162122123,10.9804809,0.192640016,17,0.190825518,15.54374725,0.27269732
Jim Neilson,1024,69,0.064592355,68.88285488,0.067268413,299,0.288357315,299.7752824,0.292749299,368,0.352562724,368.2508792,0.359619999
Jim Niekamp,29,0,0,0,0,2,0.040397653,1.939087326,0.06686508,2,0.040406482,1.939511152,0.066879695
Jim Nill,524,58,0.076717075,45.31171287,0.086472734,87,0.12633505,67.54954148,0.128911339,145,0.20311973,112.8557402,0.21537355
Jim O'Brien,77,8,0.063826477,9.132806649,0.118607879,5,0.050669549,5.332742783,0.0692564,13,0.113287535,14.26712872,0.185287386
Jim O'Neil,156,6,0.036743166,7.834275108,0.050219712,30,0.266485991,46.43556163,0.297663857,36,0.292331172,52.02535064,0.333495837
Jim Paek,217,5,0.013231524,4.312327869,0.019872479,29,0.085368545,24.75899557,0.114096754,34,0.099147247,29.23001169,0.134700515
Jim Pappin,767,278,0.305934592,274.4338522,0.357801633,295,0.361867982,289.2311324,0.377094045,573,0.667800142,563.570931,0.734773052
Jim Pavese,328,13,0.023752537,10.20934428,0.03112605,44,0.118124128,34.34874019,0.104721769,57,0.142134338,44.63065962,0.136069084
Jim Peplinski,711,161,0.160724993,126.8184947,0.178366378,263,0.255376265,205.8476965,0.28951856,424,0.415993793,332.6258597,0.467828213
Jim Playfair,21,2,0.150732542,1.584401407,0.075447686,4,0.194826244,3.181481739,0.15149913,6,0.345641086,4.771178774,0.227198989
Jim Riley,9,0,0,0,0,2,1.140404476,10.26364029,1.140404476,2,0.597999739,5.38199765,0.597999739
Jim Roberts,106,17,0.144935228,15.46498885,0.145896121,23,0.174926277,21.13049422,0.199344285,40,0.31982705,36.60220476,0.345303818
Jim Ross,62,2,0.022923002,2.338146165,0.037712035,11,0.237486264,14.25024469,0.229842656,13,0.253954538,16.23984633,0.261933005
Jim Sandlak,549,110,0.149468187,92.82995841,0.169089177,119,0.150057452,97.95556437,0.178425436,229,0.298855644,190.4075022,0.346826051
Jim Schoenfeld,719,51,0.056497716,43.40238299,0.060364928,204,0.234566599,177.3880454,0.246714945,255,0.290896883,220.6466265,0.30687987
Jim Shires,56,3,0.047960762,2.867215529,0.051200277,6,0.108513039,5.821127747,0.10394871,9,0.15616036,8.672564561,0.154867224
Jim Slater,584,67,0.118123997,73.15870656,0.125271758,71,0.118706983,72.76540174,0.124598291,138,0.235351524,144.9926528,0.24827509
Jim Stanfield,7,0,0,0,0,1,0.083565516,1.002786197,0.143255171,1,0.083097958,0.997175499,0.142453643
Jim Storm,84,7,0.059636316,6.573382693,0.078254556,15,0.274517331,14.07205768,0.167524496,22,0.335245392,20.6663044,0.246027433
Jim Thomson,115,4,0.030606426,3.367579525,0.0292833,3,0.010239516,2.512806754,0.021850494,7,0.040551521,5.86438517,0.050994654
Jim Vandermeer,461,25,0.060629227,27.39739519,0.059430358,80,0.166097147,82.78147523,0.179569361,105,0.228127308,110.9570085,0.240687654
Jim Vesey,15,1,0.053989308,0.809839617,0.053989308,2,0.097856237,1.602234443,0.10681563,3,0.151954146,2.414718894,0.16098126
Jim Walsh,4,0,0,0,0,1,0.186642911,0.746571645,0.186642911,1,0.187444337,0.749777346,0.187444337
Jim Warner,32,0,0,0,0,3,0.081441872,2.606139901,0.081441872,3,0.08123723,2.599591362,0.08123723
Jim Watson,221,4,0.006852324,3.916336224,0.017720978,19,0.047868015,19.04877894,0.08619357,23,0.054731913,22.94582179,0.103827248
Jim Wiemer,325,29,0.097953849,23.36880174,0.071904005,72,0.147081775,58.63327665,0.180410082,101,0.24516173,82.15937623,0.252798081
Jim Wiley,63,4,0.021471273,3.650116441,0.057938356,10,0.104424263,9.285357276,0.147386623,14,0.12592008,12.93150773,0.205262027
Jim Wiste,52,1,0.014076221,0.971259241,0.018678062,10,0.136724235,10.41133818,0.200218042,11,0.150150348,11.33216458,0.217926242
Jim Witherspoon,2,0,0,0,0,0,0,0,0,0,0,0,0
Jimmie Olvestad,111,3,0.023442514,3.469492047,0.031256685,14,0.127807724,15.63814715,0.140884209,17,0.15255046,19.24550262,0.173382907
Jimmy Carson,626,275,0.333619212,233.0650485,0.372308384,286,0.33474595,238.184349,0.38048618,561,0.666738382,470.131793,0.751009254
Jimmy Creighton,11,1,0.115075589,1.265831481,0.115075589,0,0,0,0,1,0.156981965,1.726801612,0.156981965
Jimmy Fowler,135,18,0.154499665,21.96940078,0.162736302,29,0.304243769,42.04180597,0.311420785,47,0.456541942,63.72111223,0.472008239
